verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
pr_nl_e_0238;0;Prijzig en werkt bij mij niet;['Prijzig', 'en', 'werkt', 'bij', 'mij', 'niet'];['prijzig', 'en', 'werken', 'bij', 'mij', 'niet'];['ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'VZ(init)', 'VNW(pr,pron,1,ev)', 'BW()'];NULL;[2, 3, 4, 5];[2, 3, 4, 5];PRODUCT_usability;neg;dissatisfaction
pr_nl_e_0242;0;gekke prijs scam;['gekke', 'prijs', 'scam'];['gek', 'prijs', 'scam'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];PRODUCT_price;neg;dissatisfaction
pr_nl_e_0242;0;gekke prijs scam;['gekke', 'prijs', 'scam'];['gek', 'prijs', 'scam'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)'];NULL;[2];[2];COMPANY_reliability;neg;disgust
pr_nl_e_0243;1;Niet mijn ding.;['Niet', 'mijn', 'ding', '.'];['niet', 'mijn', 'ding', '.'];['BW()', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_general;neg;dissatisfaction
pr_nl_e_0244;0;zeer weinig voor veel geld.;['zeer', 'weinig', 'voor', 'veel', 'geld', '.'];['zeer', 'weinig', 'voor', 'veel', 'geld', '.'];['BW()', 'VNW(onbep,grad,basis)', 'VZ(init)', 'VNW(onbep,grad,basis)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];PRODUCT_price;very_neg;dissatisfaction
pr_nl_e_0246;1;Zeer teleurstellend !;['Zeer', 'teleurstellend', '!'];['zeer', 'teleurstellen', '!'];['BW()', 'WW(od,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_general;very_neg;sadness
pr_nl_e_0252;0;Lekker ruikende douchegel die zacht is voor je huid.;['Lekker', 'ruikende', 'douchegel', 'die', 'zacht', 'is', 'voor', 'je', 'huid', '.'];['lekker', 'ruiken', 'douchegel', 'die', 'zacht', 'zijn', 'voor', 'je', 'huid', '.'];['ADJ(vrij,basis,zonder)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'VNW(betr,pron,persoon,getal)', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[2];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0252;0;Lekker ruikende douchegel die zacht is voor je huid.;['Lekker', 'ruikende', 'douchegel', 'die', 'zacht', 'is', 'voor', 'je', 'huid', '.'];['lekker', 'ruiken', 'douchegel', 'die', 'zacht', 'zijn', 'voor', 'je', 'huid', '.'];['ADJ(vrij,basis,zonder)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'VNW(betr,pron,persoon,getal)', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[2];[4, 6, 7, 8];PRODUCT_quality;pos;satisfaction
pr_nl_e_0257;0;ruikt lekker;['ruikt', 'lekker'];['ruiken', 'lekker'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0262;0;Topper;['Topper'];['topper'];['N(soort,ev,basis,zijd,stan)'];NULL;[0];[0];PRODUCT_general;pos;joy
pr_nl_e_0263;3;Heel leuk ook om cadeau te doen.;['Heel', 'leuk', 'ook', 'om', 'cadeau', 'te', 'doen', '.'];['heel', 'leuk', 'ook', 'om', 'cadeau', 'te', 'doen', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'BW()', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6];[0, 1, 2, 3, 4, 5, 6];PRODUCT_general;very_pos;trust
pr_nl_e_0266;1;Ruikt lekker.;['Ruikt', 'lekker', '.'];['ruikt', 'lekker', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0269;0;snel thuisbezorgd en een super leuk cadeau!;['snel', 'thuisbezorgd', 'en', 'een', 'super', 'leuk', 'cadeau', '!'];['snel', 'thuisbezorgen', 'en', 'een', 'super', 'leuk', 'cadeau', '!'];['ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[6];[4, 5];PRODUCT_general;very_pos;joy
pr_nl_e_0269;0;snel thuisbezorgd en een super leuk cadeau!;['snel', 'thuisbezorgd', 'en', 'een', 'super', 'leuk', 'cadeau', '!'];['snel', 'thuisbezorgen', 'en', 'een', 'super', 'leuk', 'cadeau', '!'];['ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1];[0, 1];DELIVERY_speed;pos;satisfaction
pr_nl_e_0270;0;Het ruikt heerlijk!;['Het', 'ruikt', 'heerlijk', '!'];['het', 'ruiken', 'heerlijk', '!'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2];[1, 2];PRODUCT_quality;pos;joy
pr_nl_e_0271;0;Heerlijke geur en supersnelle levering;['Heerlijke', 'geur', 'en', 'supersnelle', 'levering'];['heerlijk', 'geur', 'en', 'supersnel', 'levering'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];PRODUCT_quality;pos;joy
pr_nl_e_0271;0;Heerlijke geur en supersnelle levering;['Heerlijke', 'geur', 'en', 'supersnelle', 'levering'];['heerlijk', 'geur', 'en', 'supersnel', 'levering'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[4];[3];DELIVERY_speed;very_pos;satisfaction
pr_nl_e_0273;1;Super leuk om te geven of te krijgen.;['Super', 'leuk', 'om', 'te', 'geven', 'of', 'te', 'krijgen', '.'];['super', 'leuk', 'om', 'te', 'geven', 'of', 'te', 'krijgen', '.'];['N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'VG(neven)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7];[0, 1, 2, 3, 4, 5, 6, 7];PRODUCT_general;pos;satisfaction
pr_nl_e_0275;1;Een ideaal flesje qua formaat.;['Een', 'ideaal', 'flesje', 'qua', 'formaat', '.'];['een', 'ideaal', 'fles', 'qua', 'formaat', '.'];['LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,dim,onz,stan)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[1, 2, 3, 4];[1, 2, 3, 4];PRODUCT_usability;pos;joy
pr_nl_e_0281;0;Rituals...;['Rituals', '...'];['Rituals', '...'];['N(eigen,ev,basis,zijd,stan)', 'LET()'];;;;;;
pr_nl_e_0283;0;ruikt heerlijk en weinig van nodig;['ruikt', 'heerlijk', 'en', 'weinig', 'van', 'nodig'];['ruiken', 'heerlijk', 'en', 'weinig', 'van', 'nodig'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'VNW(onbep,grad,basis)', 'VZ(init)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;joy
pr_nl_e_0283;0;ruikt heerlijk en weinig van nodig;['ruikt', 'heerlijk', 'en', 'weinig', 'van', 'nodig'];['ruiken', 'heerlijk', 'en', 'weinig', 'van', 'nodig'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'VNW(onbep,grad,basis)', 'VZ(init)', 'ADJ(vrij,basis,zonder)'];NULL;[3, 4, 5];[3, 4, 5];PRODUCT_misc;pos;satisfaction
pr_nl_e_0287;0;Koop het gerust;['Koop', 'het', 'gerust'];['kopen', 'het', 'gerust'];['WW(pv,tgw,ev)', 'VNW(pers,pron,3,ev,onz)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_general;pos;trust
pr_nl_e_0299;0;Ik moet hem zo ver naar achteren doen omdat het kussen anders in mijn rug port.;['Ik', 'moet', 'hem', 'zo', 'ver', 'naar', 'achteren', 'doen', 'omdat', 'het', 'kussen', 'anders', 'in', 'mijn', 'rug', 'port', '.'];['ik', 'moeten', 'hem', 'zo', 'ver', 'naar', 'achteren', 'doen', 'omdat', 'het', 'kussen', 'anders', 'in', 'mijn', 'rug', 'porren', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(pers,pron,3,ev,masc)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'BW()', 'WW(inf,vrij,zonder)', 'VG(onder)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'VZ(init)', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,met-t)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];PRODUCT_usability;neg;dissatisfaction
pr_nl_e_0300;0;Erg fijn nekkussentje voor in bad.;['Erg', 'fijn', 'nekkussentje', 'voor', 'in', 'bad', '.'];['erg', 'fijn', 'nekkussen', 'voor', 'in', 'bad', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,dim,onz,stan)', 'VZ(fin)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[2, 3, 4, 5];[0, 1];PRODUCT_general;very_pos;joy
pr_nl_e_0303;0;Lekker schuimig, goede geur;['Lekker', 'schuimig', ',', 'goede', 'geur'];['lekker', 'schuimig', ',', 'goed', 'geur'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[4];[3];PRODUCT_quality;pos;satisfaction
pr_nl_e_0303;0;Lekker schuimig, goede geur;['Lekker', 'schuimig', ',', 'goede', 'geur'];['lekker', 'schuimig', ',', 'goed', 'geur'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0308;1;Sterk herstellend vermogen.;['Sterk', 'herstellend', 'vermogen', '.'];['sterk', 'herstellen', 'vermogen', '.'];['ADJ(vrij,basis,zonder)', 'WW(od,prenom,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_quality;very_pos;satisfaction
pr_nl_e_0309;0;Smeert gemakkelijk uit;['Smeert', 'gemakkelijk', 'uit'];['Smeert', 'gemakkelijk', 'uit'];['N(eigen,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;pos;satisfaction
pr_nl_e_0316;0;Ligt lekker en blijft goedzitten.;['Ligt', 'lekker', 'en', 'blijft', 'goedzitten', '.'];['liggen', 'lekker', 'en', 'blijven', 'goedzitten', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0316;0;Ligt lekker en blijft goedzitten.;['Ligt', 'lekker', 'en', 'blijft', 'goedzitten', '.'];['liggen', 'lekker', 'en', 'blijven', 'goedzitten', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[3, 4];[3, 4];PRODUCT_usability;pos;satisfaction
pr_nl_e_0318;3;Allemaal opties voor kleuren en waterdicht.;['Allemaal', 'opties', 'voor', 'kleuren', 'en', 'waterdicht', '.'];['allemaal', 'optie', 'voor', 'kleur', 'en', 'waterdicht', '.'];['BW()', 'N(soort,mv,basis)', 'VZ(init)', 'N(soort,mv,basis)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];PRODUCT_options;pos;satisfaction
pr_nl_e_0318;3;Allemaal opties voor kleuren en waterdicht.;['Allemaal', 'opties', 'voor', 'kleuren', 'en', 'waterdicht', '.'];['allemaal', 'optie', 'voor', 'kleur', 'en', 'waterdicht', '.'];['BW()', 'N(soort,mv,basis)', 'VZ(init)', 'N(soort,mv,basis)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[5];[5];PRODUCT_quality;pos;satisfaction
pr_nl_e_0318;4;Super top;['Super', 'top'];['Super', 'top'];['SPEC(deeleigen)', 'N(soort,ev,basis,zijd,stan)'];NULL;[0, 1];[0, 1];PRODUCT_general;very_pos;joy
pr_nl_e_0321;2;Top!;['Top', '!'];['top', '!'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];PRODUCT_general;pos;joy
pr_nl_e_0323;1;Heeft regelmatig eczeem en erg droge huid.;['Heeft', 'regelmatig', 'eczeem', 'en', 'erg', 'droge', 'huid', '.'];['hebben', 'regelmatig', 'eczeem', 'en', 'erg', 'droog', 'huid', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
pr_nl_e_0323;9;Voor mijn zoon had ik er dus uiteindelijk meer van verwacht maar voor mezelf ben ik er zeker wel blij mee.;['Voor', 'mijn', 'zoon', 'had', 'ik', 'er', 'dus', 'uiteindelijk', 'meer', 'van', 'verwacht', 'maar', 'voor', 'mezelf', 'ben', 'ik', 'er', 'zeker', 'wel', 'blij', 'mee', '.'];['voor', 'mijn', 'zoon', 'hebben', 'ik', 'er', 'dus', 'uiteindelijk', 'veel', 'van', 'verwachten', 'maar', 'voor', 'mezelf', 'zijn', 'ik', 'er', 'zeker', 'wel', 'blij', 'mee', '.'];['VZ(init)', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'VNW(pers,pron,1,ev)', 'VNW(aanw,adv-pron,3,getal)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VNW(onbep,grad,comp)', 'VZ(fin)', 'WW(pv,tgw,ev)', 'BW()', 'VZ(init)', 'VNW(pr,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(pers,pron,1,ev)', 'VNW(aanw,adv-pron,3,getal)', 'ADJ(vrij,basis,zonder)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];PRODUCT_general;neg;dissatisfaction
pr_nl_e_0323;9;Voor mijn zoon had ik er dus uiteindelijk meer van verwacht maar voor mezelf ben ik er zeker wel blij mee.;['Voor', 'mijn', 'zoon', 'had', 'ik', 'er', 'dus', 'uiteindelijk', 'meer', 'van', 'verwacht', 'maar', 'voor', 'mezelf', 'ben', 'ik', 'er', 'zeker', 'wel', 'blij', 'mee', '.'];['voor', 'mijn', 'zoon', 'hebben', 'ik', 'er', 'dus', 'uiteindelijk', 'veel', 'van', 'verwachten', 'maar', 'voor', 'mezelf', 'zijn', 'ik', 'er', 'zeker', 'wel', 'blij', 'mee', '.'];['VZ(init)', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'VNW(pers,pron,1,ev)', 'VNW(aanw,adv-pron,3,getal)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VNW(onbep,grad,comp)', 'VZ(fin)', 'WW(pv,tgw,ev)', 'BW()', 'VZ(init)', 'VNW(pr,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(pers,pron,1,ev)', 'VNW(aanw,adv-pron,3,getal)', 'ADJ(vrij,basis,zonder)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[12, 13, 14, 15, 16, 17, 18, 19, 20];[12, 13, 14, 15, 16, 17, 18, 19, 20];PRODUCT_general;pos;satisfaction
pr_nl_e_0327;0;Heerlijke ballen en ruiken zalig.;['Heerlijke', 'ballen', 'en', 'ruiken', 'zalig', '.'];['heerlijk', 'bal', 'en', 'ruik', 'zalig', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[0];PRODUCT_general;pos;satisfaction
pr_nl_e_0327;0;Heerlijke ballen en ruiken zalig.;['Heerlijke', 'ballen', 'en', 'ruiken', 'zalig', '.'];['heerlijk', 'bal', 'en', 'ruik', 'zalig', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3, 4];PRODUCT_quality;pos;satisfaction
pr_nl_e_0327;1;Wel prijzig;['Wel', 'prijzig'];['wel', 'prijzig'];['BW()', 'ADJ(vrij,basis,zonder)'];NULL;[1];[1];PRODUCT_price;neg;dissatisfaction
pr_nl_e_0331;0;Ruikt lekker en schuimt goed;['Ruikt', 'lekker', 'en', 'schuimt', 'goed'];['ruiken', 'lekker', 'en', 'schuimen', 'goed'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0331;0;Ruikt lekker en schuimt goed;['Ruikt', 'lekker', 'en', 'schuimt', 'goed'];['ruiken', 'lekker', 'en', 'schuimen', 'goed'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)'];NULL;[3, 4];[3, 4];PRODUCT_quality;pos;satisfaction
pr_nl_e_0333;0;Lekker luchtje mooi schuim;['Lekker', 'luchtje', 'mooi', 'schuim'];['lekker', 'luchtje', 'mooi', 'schuim'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,dim,onz,stan)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)'];asp_sent;[1];[0];PRODUCT_quality;pos;satisfaction
pr_nl_e_0333;0;Lekker luchtje mooi schuim;['Lekker', 'luchtje', 'mooi', 'schuim'];['lekker', 'luchtje', 'mooi', 'schuim'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,dim,onz,stan)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)'];asp_sent;[3];[2];PRODUCT_quality;pos;satisfaction
pr_nl_e_0334;0;Ik vind deze persoonlijk een mindere geur.;['Ik', 'vind', 'deze', 'persoonlijk', 'een', 'mindere', 'geur', '.'];['ik', 'vinden', 'deze', 'persoonlijk', 'een', 'weinig', 'geur', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(aanw,det)', 'ADJ(vrij,basis,zonder)', 'LID(onbep)', 'ADJ(prenom,comp,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[6];[5];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0334;5;);[')'];[')'];['LET()'];;;;;;
pr_nl_e_0342;3;Ik zal de volgende keer dit product overwegen om nogmaals te kopen.;['Ik', 'zal', 'de', 'volgende', 'keer', 'dit', 'product', 'overwegen', 'om', 'nogmaals', 'te', 'kopen', '.'];['ik', 'zullen', 'de', 'volgend', 'keer', 'dit', 'product', 'overwegen', 'om', 'nogmaals', 'te', 'kopen', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VNW(aanw,det)', 'N(soort,ev,basis,onz,stan)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'BW()', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11];PRODUCT_general;neu;neutral
pr_nl_e_0345;2;Milde geur en schuimt goed.;['Milde', 'geur', 'en', 'schuimt', 'goed', '.'];['mild', 'geur', 'en', 'schuimen', 'goed', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3, 4];[3, 4];PRODUCT_quality;pos;satisfaction
pr_nl_e_0357;1;Echt heel lekker!;['Echt', 'heel', 'lekker', '!'];['echt', 'heel', 'lekker', '!'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2];[1, 2];PRODUCT_general;very_pos;joy
pr_nl_e_0360;0;Heerlijke frisse geur;['Heerlijke', 'frisse', 'geur'];['heerlijk', 'fris', 'geur'];['ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[2];[0, 1];PRODUCT_quality;very_pos;joy
pr_nl_e_0364;0;lekker geurtje;['lekker', 'geurtje'];['lekker', 'geur'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,dim,onz,stan)'];asp_sent;[1];[0];PRODUCT_quality;pos;satisfaction
pr_nl_e_0368;1;En werkte ook niet.;['En', 'werkte', 'ook', 'niet', '.'];['en', 'werken', 'ook', 'niet', '.'];['VG(neven)', 'WW(pv,verl,ev)', 'BW()', 'BW()', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0369;1;Veelste duur;['Veelste', 'duur'];['veelst', 'duur'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];NULL;[0, 1];[0, 1];PRODUCT_price;very_neg;dissatisfaction
pr_nl_e_0371;0;Had 5 sterren willen geven.;['Had', '5', 'sterren', 'willen', 'geven', '.'];['hebben', '5', 'ster', 'willen', 'geven', '.'];['WW(pv,verl,ev)', 'TW(hoofd,prenom,stan)', 'N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];PRODUCT_general;pos;joy
pr_nl_e_0374;1;Prijs......;['Prijs', '......'];['prijs', '......'];['N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
pr_nl_e_0377;1;Ik raad het niet aan.;['Ik', 'raad', 'het', 'niet', 'aan', '.'];['ik', 'raden', 'het', 'niet', 'aan', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(pers,pron,3,ev,onz)', 'BW()', 'VZ(fin)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];PRODUCT_general;neg;distrust
pr_nl_e_0381;0;Pluspunt van dit artikel: goede kwaliteit;['Pluspunt', 'van', 'dit', 'artikel', ':', 'goede', 'kwaliteit'];['pluspunt', 'van', 'dit', 'artikel', ':', 'goed', 'kwaliteit'];['N(soort,ev,basis,onz,stan)', 'VZ(init)', 'VNW(aanw,det)', 'N(soort,ev,basis,onz,stan)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[6];[5];PRODUCT_quality;pos;satisfaction
pr_nl_e_0392;1;Heel irritant.;['Heel', 'irritant', '.'];['heel', 'irritant', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PACKAGING_general;neg;anger
pr_nl_e_0395;1;Prijs kwaliteit onwaardig.;['Prijs', 'kwaliteit', 'onwaardig', '.'];['prijs', 'kwaliteit', 'onwaardig', '.'];['N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0, 1];[2];PRODUCT_price;neg;anger
pr_nl_e_0402;0;Misleidend niet door bol.;['Misleidend', 'niet', 'door', 'bol', '.'];['misleiden', 'niet', 'door', 'bol', '.'];['WW(od,vrij,zonder)', 'BW()', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
pr_nl_e_0403;3;Erg jammer;['Erg', 'jammer'];['erg', 'jammer'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PRODUCT_general;very_neg;sadness
pr_nl_e_0405;0;prettig in gebruik;['prettig', 'in', 'gebruik'];['prettig', 'in', 'gebruik'];['ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;pos;satisfaction
pr_nl_e_0408;0;Lekkere harde borstel;['Lekkere', 'harde', 'borstel'];['lekker', 'hard', 'borstel'];['ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[2];[0, 1];PRODUCT_quality;very_pos;satisfaction
pr_nl_e_0412;0;Werkt niet;['Werkt', 'niet'];['werken', 'niet'];['WW(pv,tgw,met-t)', 'BW()'];NULL;[0, 1];[0, 1];PRODUCT_quality;neg;dissatisfaction
