verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
al_nl_e_0229;7;Na enkele uren werd de pijn heftig.;['Na', 'enkele', 'uren', 'werd', 'de', 'pijn', 'heftig', '.'];['na', 'enkel', 'uur', 'worden', 'de', 'pijn', 'heftig', '.'];['VZ(init)', 'VNW(onbep,det)', 'N(soort,mv,basis)', 'WW(pv,verl,ev)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6];[0, 1, 2, 3, 4, 5, 6];FLIGHT_comfort;very_neg;anger
al_nl_e_0230;3;Tot de volgende vlucht.;['Tot', 'de', 'volgende', 'vlucht', '.'];['tot', 'de', 'volgen', 'vlucht', '.'];['VZ(init)', 'LID(bep)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];COMPANY_misc;pos;trust
al_nl_e_0231;7;Dit was zeer ongepast en onprofessioneel.;['Dit', 'was', 'zeer', 'ongepast', 'en', 'onprofessioneel', '.'];['dit', 'zijn', 'zeer', 'ongepast', 'en', 'onprofessioneel', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,verl,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[2, 3];[2, 3];PERSONNEL_friendliness;very_neg;anger
al_nl_e_0231;7;Dit was zeer ongepast en onprofessioneel.;['Dit', 'was', 'zeer', 'ongepast', 'en', 'onprofessioneel', '.'];['dit', 'zijn', 'zeer', 'ongepast', 'en', 'onprofessioneel', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,verl,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[5];[5];PERSONNEL_general;neg;anger
al_nl_e_0231;14;Met vriendelijke groeten, |oi| en |xCJd|;['Met', 'vriendelijke', 'groeten', ',', '|oi|', 'en', '|xCJd|'];['met', 'vriendelijk', 'groet', ',', '|oi|', 'en', '|xCJd|'];['VZ(init)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'LET()', 'SPEC(deeleigen)', 'VG(neven)', 'SPEC(deeleigen)'];;;;;;
al_nl_e_0236;0;onvoldoende beenruimte geen muziek of video;['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];FLIGHT_comfort;neg;dissatisfaction
al_nl_e_0236;0;onvoldoende beenruimte geen muziek of video;['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[3];[2];FLIGHT_misc;neg;dissatisfaction
al_nl_e_0236;0;onvoldoende beenruimte geen muziek of video;['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['onvoldoende', 'beenruimte', 'geen', 'muziek', 'of', 'video'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[5];[2];FLIGHT_misc;neg;dissatisfaction
al_nl_e_0240;4;Stoelen comfortabel.;['Stoelen', 'comfortabel', '.'];['stoel', 'comfortabel', '.'];['N(soort,mv,basis)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[1];FLIGHT_comfort;pos;satisfaction
al_nl_e_0240;9;|sEqpl|;['|sEqpl|'];['|sEqpl|'];['N(eigen,ev,basis,zijd,stan)'];;;;;;
al_nl_e_0242;2;Daar bleek ik nog iets te meoten betalen en ik had natuurlijk geen mexicaans geld meer.;['Daar', 'bleek', 'ik', 'nog', 'iets', 'te', 'meoten', 'betalen', 'en', 'ik', 'had', 'natuurlijk', 'geen', 'mexicaans', 'geld', 'meer', '.'];['daar', 'blijken', 'ik', 'nog', 'iets', 'te', 'meoten', 'betalen', 'en', 'ik', 'hebben', 'natuurlijk', 'geen', 'mexicaans', 'geld', 'veel', '.'];['VNW(aanw,adv-pron,3o,getal)', 'WW(pv,verl,ev)', 'VNW(pers,pron,1,ev)', 'BW()', 'VNW(onbep,pron,3o,ev)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'WW(inf,vrij,zonder)', 'VG(neven)', 'VNW(pers,pron,1,ev)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'VNW(onbep,det)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'VNW(onbep,grad,comp)', 'LET()'];;;;;;
al_nl_e_0244;0;We hebben een perfecte vlucht gehad.;['We', 'hebben', 'een', 'perfecte', 'vlucht', 'gehad', '.'];['we', 'hebben', 'een', 'perfect', 'vlucht', 'hebben', '.'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[4];[3];FLIGHT_general;pos;joy
al_nl_e_0244;1;Rustig, bijna geen turbulentie en keurig op tijd.;['Rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['ADJ(vrij,basis,zonder)', 'LET()', 'BW()', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];FLIGHT_comfort;pos;satisfaction
al_nl_e_0244;1;Rustig, bijna geen turbulentie en keurig op tijd.;['Rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['ADJ(vrij,basis,zonder)', 'LET()', 'BW()', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[2, 3, 4];[2, 3, 4];FLIGHT_comfort;pos;satisfaction
al_nl_e_0244;1;Rustig, bijna geen turbulentie en keurig op tijd.;['Rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['rustig', ',', 'bijna', 'geen', 'turbulentie', 'en', 'keurig', 'op', 'tijd', '.'];['ADJ(vrij,basis,zonder)', 'LET()', 'BW()', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[6, 7, 8];[6, 7, 8];FLIGHT_punctuality;pos;satisfaction
al_nl_e_0245;1;1.;['1', '.'];['1', '.'];['TW(hoofd,vrij)', 'LET()'];;;;;;
al_nl_e_0245;3;Dit kan niet.2.;['Dit', 'kan', 'niet.2', '.'];['dit', 'kunnen', 'niet.2', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,ev)', 'SPEC(symb)', 'LET()'];;;;;;
al_nl_e_0245;11;Met groet,;['Met', 'groet', ','];['met', 'groet', ','];['VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0247;0;Vlucht op zich was prima.;['Vlucht', 'op', 'zich', 'was', 'prima', '.'];['vluchten', 'op', 'zich', 'zijn', 'prima', '.'];['WW(pv,tgw,ev)', 'VZ(init)', 'VNW(refl,pron,3,getal)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[4];FLIGHT_general;pos;satisfaction
al_nl_e_0248;2;Een voucher werd ons in het vooruitzicht gesteld als genoegdoening voor het verlies.;['Een', 'voucher', 'werd', 'ons', 'in', 'het', 'vooruitzicht', 'gesteld', 'als', 'genoegdoening', 'voor', 'het', 'verlies', '.'];['een', 'voucher', 'worden', 'ons', 'in', 'het', 'vooruitzicht', 'stellen', 'als', 'genoegdoening', 'voor', 'het', 'verlies', '.'];['LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'VNW(pr,pron,1,mv)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'WW(vd,vrij,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0248;10;Bepaald niet netjes.;['Bepaald', 'niet', 'netjes', '.'];['bepalen', 'niet', 'net', '.'];['WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,dim,zonder)', 'LET()'];NULL;[1, 2];[1, 2];COMPANY_service;neg;anger
al_nl_e_0250;2;Misschien de volgende keet maillots meenemen.;['Misschien', 'de', 'volgende', 'keet', 'maillots', 'meenemen', '.'];['misschien', 'de', 'volgen', 'keet', 'maillots', 'meenemen', '.'];['BW()', 'LID(bep)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0251;0;Gewoon alles goed.;['Gewoon', 'alles', 'goed', '.'];['gewoon', 'alles', 'goed', '.'];['ADJ(vrij,basis,zonder)', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[2];[2];FLIGHT_general;pos;satisfaction
al_nl_e_0251;1;Dat is toch gewoon lekker?;['Dat', 'is', 'toch', 'gewoon', 'lekker', '?'];['dat', 'zijn', 'toch', 'gewoon', 'lekker', '?'];['VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3, 4];[3, 4];FLIGHT_general;pos;satisfaction
al_nl_e_0251;2;Geen tegenvallers, mooi op tijd en vlot afgehandeld.;['Geen', 'tegenvallers', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afgehandeld', '.'];['geen', 'tegenvaller', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afhandelen', '.'];['VNW(onbep,det)', 'N(soort,mv,basis)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];FLIGHT_general;pos;satisfaction
al_nl_e_0251;2;Geen tegenvallers, mooi op tijd en vlot afgehandeld.;['Geen', 'tegenvallers', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afgehandeld', '.'];['geen', 'tegenvaller', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afhandelen', '.'];['VNW(onbep,det)', 'N(soort,mv,basis)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[3, 4, 5];[3, 4, 5];FLIGHT_punctuality;pos;satisfaction
al_nl_e_0251;2;Geen tegenvallers, mooi op tijd en vlot afgehandeld.;['Geen', 'tegenvallers', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afgehandeld', '.'];['geen', 'tegenvaller', ',', 'mooi', 'op', 'tijd', 'en', 'vlot', 'afhandelen', '.'];['VNW(onbep,det)', 'N(soort,mv,basis)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[7, 8];[7, 8];FLIGHT_general;pos;satisfaction
al_nl_e_0253;5;Ik vlieg nooit meer met Transavia,;['Ik', 'vlieg', 'nooit', 'meer', 'met', 'Transavia', ','];['ik', 'vliegen', 'nooit', 'veel', 'met', 'Transavia', ','];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'BW()', 'VNW(onbep,grad,comp)', 'VZ(init)', 'N(eigen,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];COMPANY_general;neg;distrust
al_nl_e_0254;3;Niet fijn.;['Niet', 'fijn', '.'];['niet', 'fijn', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];FLIGHT_misc;neg;sadness
al_nl_e_0258;11;Wat dat betreft hebben ze ons niet in de steek gelaten.;['Wat', 'dat', 'betreft', 'hebben', 'ze', 'ons', 'niet', 'in', 'de', 'steek', 'gelaten', '.'];['wat', 'dat', 'betreffen', 'hebben', 'ze', 'ons', 'niet', 'in', 'de', 'steek', 'laten', '.'];['VNW(vb,pron,3o,ev)', 'VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,met-t)', 'WW(pv,tgw,mv)', 'VNW(pers,pron,3,mv)', 'VNW(pr,pron,1,mv)', 'BW()', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[6, 7, 8, 9, 10];[6, 7, 8, 9, 10];COMPANY_reliability;pos;satisfaction
al_nl_e_0261;9;Dus ik hen easyjet leren kennen abnormale prijzen voor ruimbagage.;['Dus', 'ik', 'hen', 'easyjet', 'leren', 'kennen', 'abnormale', 'prijzen', 'voor', 'ruimbagage', '.'];['dus', 'ik', 'hen', 'easyjetten', 'leren', 'kennen', 'abnormaal', 'prijs', 'voor', 'ruimbagage', '.'];['BW()', 'VNW(pers,pron,1,ev)', 'VNW(pers,pron,3p,mv)', 'WW(pv,tgw,ev)', 'WW(inf,vrij,zonder)', 'WW(pv,tgw,mv)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[7, 8, 9];[6];BOOKING_price;neg;anger
al_nl_e_0264;1;Top!;['Top', '!'];['top', '!'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];AIRPORT_service;pos;joy
al_nl_e_0271;1;Overmacht.;['Overmacht', '.'];['overmachten', '.'];['WW(pv,tgw,ev)', 'LET()'];;;;;;
al_nl_e_0272;1;Jammer want de airbus 330 is een prachtig toestel en de service is uitstekend.;['Jammer', 'want', 'de', 'airbus', '330', 'is', 'een', 'prachtig', 'toestel', 'en', 'de', 'service', 'is', 'uitstekend', '.'];['jammer', 'want', 'de', 'airbus', '330', 'zijn', 'een', 'prachtig', 'toestel', 'en', 'de', 'service', 'zijn', 'uitstekend', '.'];['ADJ(vrij,basis,zonder)', 'VG(neven)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'TW(hoofd,vrij)', 'WW(pv,tgw,ev)', 'LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'VG(neven)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[11];[13];PERSONNEL_service;pos;satisfaction
al_nl_e_0276;3;Ik word van het kastje naar de muur gestuurd.;['Ik', 'word', 'van', 'het', 'kastje', 'naar', 'de', 'muur', 'gestuurd', '.'];['ik', 'worden', 'van', 'het', 'kast', 'naar', 'de', 'muur', 'sturen', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,dim,onz,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0280;4;Helaas;['Helaas'];['helaas'];['BW()'];;;;;;
al_nl_e_0282;4;Het is bizar.;['Het', 'is', 'bizar', '.'];['het', 'zijn', 'bizar', '.'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];;;;;;
al_nl_e_0284;2;Geweldige films op het inflight programma.;['Geweldige', 'films', 'op', 'het', 'inflight', 'programma', '.'];['geweldig', 'film', 'op', 'het', 'inflight', 'programma', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];FLIGHT_misc;pos;joy
al_nl_e_0285;3;Volkomen respectloos en arrogant.;['Volkomen', 'respectloos', 'en', 'arrogant', '.'];['volkomen', 'respectloos', 'en', 'arrogant', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];COMPANY_service;very_neg;anger
al_nl_e_0285;3;Volkomen respectloos en arrogant.;['Volkomen', 'respectloos', 'en', 'arrogant', '.'];['volkomen', 'respectloos', 'en', 'arrogant', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3];[3];COMPANY_service;neg;anger
al_nl_e_0287;1;Bij het uitschenken van de drankjes werden we overgeslagen...;['Bij', 'het', 'uitschenken', 'van', 'de', 'drankjes', 'werden', 'we', 'overgeslagen', '...'];['bij', 'het', 'uitschenken', 'van', 'de', 'drankje', 'worden', 'we', 'overslaan', '...'];['VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'VZ(init)', 'LID(bep)', 'N(soort,mv,dim)', 'WW(pv,verl,mv)', 'VNW(pers,pron,1,mv)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[2, 3, 4, 5, 6, 7, 8];[2, 3, 4, 5, 6, 7, 8];PERSONNEL_service;neg;dissatisfaction
al_nl_e_0287;2;Voor de rest uitstekende vlucht.;['Voor', 'de', 'rest', 'uitstekende', 'vlucht', '.'];['voor', 'de', 'rest', 'uitstekend', 'vlucht', '.'];['VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[4];[3];FLIGHT_general;pos;satisfaction
al_nl_e_0293;0;Heen- en terugvlucht goed uitgevoerd.;['Heen-', 'en', 'terugvlucht', 'goed', 'uitgevoerd', '.'];['heen-', 'en', 'terugvlucht', 'goed', 'uitvoeren', '.'];['SPEC(afgebr)', 'VG(neven)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[0, 1, 2];[3, 4];FLIGHT_general;pos;satisfaction
al_nl_e_0293;4;Door betalingsproblemen was het boeken voor het oude bedrag niet mogelijk en alleen telefonisch met credit-card.;['Door', 'betalingsproblemen', 'was', 'het', 'boeken', 'voor', 'het', 'oude', 'bedrag', 'niet', 'mogelijk', 'en', 'alleen', 'telefonisch', 'met', 'credit-card', '.'];['door', 'betalingsprobleem', 'zijn', 'het', 'boek', 'voor', 'het', 'oud', 'bedrag', 'niet', 'mogelijk', 'en', 'alleen', 'telefonisch', 'met', 'credit-card', '.'];['VZ(init)', 'N(soort,mv,basis)', 'WW(pv,verl,ev)', 'VNW(pers,pron,3,ev,onz)', 'N(soort,mv,basis)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[4, 5, 6, 7, 8];[9, 10];BOOKING_misc;neg;dissatisfaction
al_nl_e_0294;2;Absoluut goede reis gehad.;['Absoluut', 'goede', 'reis', 'gehad', '.'];['absoluut', 'goed', 'reis', 'hebben', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0295;0;Op tijd.;['Op', 'tijd', '.'];['op', 'tijd', '.'];['VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1];[0, 1];FLIGHT_punctuality;pos;satisfaction
al_nl_e_0295;1;Rustige vlucht.;['Rustige', 'vlucht', '.'];['rustig', 'vlucht', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[1];[0];FLIGHT_comfort;pos;satisfaction
al_nl_e_0298;5;Ik kan dit heel erg slecht waarderen.;['Ik', 'kan', 'dit', 'heel', 'erg', 'slecht', 'waarderen', '.'];['ik', 'kunnen', 'dit', 'heel', 'erg', 'slecht', 'waarderen', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(aanw,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6];[0, 1, 2, 3, 4, 5, 6];AIRPORT_misc;very_neg;anger
al_nl_e_0299;0;Slechte service.;['Slechte', 'service', '.'];['slecht', 'service', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[1];[0];COMPANY_service;neg;dissatisfaction
al_nl_e_0299;2;Daar flink voor betaald.;['Daar', 'flink', 'voor', 'betaald', '.'];['daar', 'flink', 'voor', 'betalen', '.'];['VNW(aanw,adv-pron,3o,getal)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0299;7;Pech dus.;['Pech', 'dus', '.'];['Pech', 'dus', '.'];['N(eigen,ev,basis,zijd,stan)', 'BW()', 'LET()'];NULL;[0];[0];BOOKING_misc;neg;sadness
al_nl_e_0301;15;Als de man in Alicante al was aangehouden!!;['Als', 'de', 'man', 'in', 'Alicante', 'al', 'was', 'aangehouden', '!', '!'];['als', 'de', 'man', 'in', 'Alicante', 'al', 'zijn', 'aanhouden', '!', '!'];['VG(onder)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'N(eigen,ev,basis,onz,stan)', 'BW()', 'WW(pv,verl,ev)', 'WW(vd,vrij,zonder)', 'LET()', 'LET()'];;;;;;
al_nl_e_0305;5;Eindhoven werd Schiphol.;['Eindhoven', 'werd', 'Schiphol', '.'];['Eindhoven', 'worden', 'Schiphol', '.'];['N(eigen,ev,basis,onz,stan)', 'WW(pv,verl,ev)', 'N(eigen,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0305;22;Geld in de bedrijven pompen om ze overeind te houden maar daar staat dan niets tegenover ten opzicht van de klant.;['Geld', 'in', 'de', 'bedrijven', 'pompen', 'om', 'ze', 'overeind', 'te', 'houden', 'maar', 'daar', 'staat', 'dan', 'niets', 'tegenover', 'ten', 'opzicht', 'van', 'de', 'klant', '.'];['geld', 'in', 'de', 'bedrijf', 'pompen', 'om', 'ze', 'overeind', 'te', 'houden', 'maar', 'daar', 'staan', 'dan', 'niets', 'tegenover', 'te', 'opzicht', 'van', 'de', 'klant', '.'];['N(soort,ev,basis,onz,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,mv,basis)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'VNW(pers,pron,3,mv)', 'BW()', 'VZ(init)', 'WW(inf,vrij,zonder)', 'VG(neven)', 'VNW(aanw,adv-pron,3o,getal)', 'WW(pv,tgw,met-t)', 'BW()', 'VNW(onbep,pron,3o,ev)', 'VZ(init)', 'VZ(versm)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0306;0;Prima leuke stewardessen;['Prima', 'leuke', 'stewardessen'];['prima', 'leuk', 'stewardess'];['ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)'];asp_sent;[2];[1];PERSONNEL_general;pos;satisfaction
al_nl_e_0306;0;Prima leuke stewardessen;['Prima', 'leuke', 'stewardessen'];['prima', 'leuk', 'stewardess'];['ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)'];NULL;[0];[0];FLIGHT_general;pos;satisfaction
al_nl_e_0309;7;Dat was erg leuk...;['Dat', 'was', 'erg', 'leuk', '...'];['dat', 'zijn', 'erg', 'leuk', '...'];['VNW(aanw,pron,3o,ev)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[2, 3];[2, 3];PERSONNEL_misc;very_pos;satisfaction
al_nl_e_0309;8;Vriendelijke groet |jBTG|;['Vriendelijke', 'groet', '|jBTG|'];['vriendelijk', 'groet', '|jBTG|'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)'];;;;;;
al_nl_e_0310;2;Veel stress krijgen we dan.;['Veel', 'stress', 'krijgen', 'we', 'dan', '.'];['veel', 'stress', 'krijgen', 'we', 'dan', '.'];['VNW(onbep,grad,basis)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,mv)', 'VNW(pers,pron,1,mv)', 'BW()', 'LET()'];NULL;[0, 1];[0, 1];AIRPORT_general;very_neg;anger
al_nl_e_0310;5;Zonde;['Zonde'];['zonde'];['VZ(init)'];NULL;[0];[0];AIRPORT_information;neg;sadness
al_nl_e_0311;1;Prima luchtvaartmaatschappij!;['Prima', 'luchtvaartmaatschappij', '!'];['prima', 'luchtvaartmaatschappij', '!'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[1];[0];COMPANY_general;pos;satisfaction
al_nl_e_0312;0;Deze Cityhopper vraagt businessclass prijzen voor stoelen die gelijk zijn aan comfort.;['Deze', 'Cityhopper', 'vraagt', 'businessclass', 'prijzen', 'voor', 'stoelen', 'die', 'gelijk', 'zijn', 'aan', 'comfort', '.'];['deze', 'cityhopper', 'vragen', 'businessclass', 'prijs', 'voor', 'stoel', 'die', 'gelijk', 'zijn', 'aan', 'comfort', '.'];['VNW(aanw,det)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,met-t)', 'SPEC(vreemd)', 'N(soort,mv,basis)', 'VZ(init)', 'N(soort,mv,basis)', 'VNW(betr,pron,persoon,getal)', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,mv)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[3, 4, 5, 6, 7, 8, 9, 10, 11];FLIGHT_price;neg;anger
