verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
ho_nl_e_0190;8;Perfecte lokatie, gastvrij en wellness alom!;['Perfecte', 'lokatie', ',', 'gastvrij', 'en', 'wellness', 'alom', '!'];['perfect', 'lokatie', ',', 'gastvrij', 'en', 'wellness', 'alom', '!'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'SPEC(vreemd)', 'SPEC(vreemd)', 'LET()'];NULL;[3];[3];PERSONNEL_hospitality;pos;satisfaction
ho_nl_e_0190;8;Perfecte lokatie, gastvrij en wellness alom!;['Perfecte', 'lokatie', ',', 'gastvrij', 'en', 'wellness', 'alom', '!'];['perfect', 'lokatie', ',', 'gastvrij', 'en', 'wellness', 'alom', '!'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'SPEC(vreemd)', 'SPEC(vreemd)', 'LET()'];NULL;[5, 6];[5, 6];FACILITIES_general;pos;joy
ho_nl_e_0191;6;Zeer goed.;['Zeer', 'goed', '.'];['zeer', 'goed', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];FOOD&DRINKS_general;pos;satisfaction
ho_nl_e_0191;7;Ontbijt de volgende ochtend ook zeer goed.;['Ontbijt', 'de', 'volgende', 'ochtend', 'ook', 'zeer', 'goed', '.'];['ontbijten', 'de', 'volgen', 'ochtend', 'ook', 'zeer', 'goed', '.'];['WW(pv,tgw,ev)', 'LID(bep)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[5, 6];FOOD&DRINKS_quality;very_pos;satisfaction
ho_nl_e_0192;2;Ontbijt ook geweldig.;['Ontbijt', 'ook', 'geweldig', '.'];['ontbijten', 'ook', 'geweldig', '.'];['WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[2];FOOD&DRINKS_quality;pos;joy
ho_nl_e_0192;3;Super gastvrij en vriendelijk, alles schoon en nieuw.;['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['SPEC(deeleigen)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PERSONNEL_hospitality;very_pos;satisfaction
ho_nl_e_0192;3;Super gastvrij en vriendelijk, alles schoon en nieuw.;['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['SPEC(deeleigen)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3];[3];PERSONNEL_friendliness;pos;satisfaction
ho_nl_e_0192;3;Super gastvrij en vriendelijk, alles schoon en nieuw.;['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['SPEC(deeleigen)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[6];[6];ROOM_cleanliness;pos;satisfaction
ho_nl_e_0192;3;Super gastvrij en vriendelijk, alles schoon en nieuw.;['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['Super', 'gastvrij', 'en', 'vriendelijk', ',', 'alles', 'schoon', 'en', 'nieuw', '.'];['SPEC(deeleigen)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[8];[8];ROOM_ambiance;pos;satisfaction
ho_nl_e_0192;4;We zouden zo terug gaan.;['We', 'zouden', 'zo', 'terug', 'gaan', '.'];['we', 'zullen', 'zo', 'terug', 'gaan', '.'];['VNW(pers,pron,1,mv)', 'WW(pv,verl,mv)', 'BW()', 'BW()', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];HOTEL_general;pos;trust
ho_nl_e_0193;1;Zeker de moeite waard om te verblijven bij een bezoek aan de hanzestad Zwolle.;['Zeker', 'de', 'moeite', 'waard', 'om', 'te', 'verblijven', 'bij', 'een', 'bezoek', 'aan', 'de', 'hanzestad', 'Zwolle', '.'];['zeker', 'de', 'moeite', 'waard', 'om', 'te', 'verblijven', 'bij', 'een', 'bezoek', 'aan', 'de', 'hanzestad', 'Zwolle', '.'];['ADJ(vrij,basis,zonder)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'LID(onbep)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'N(eigen,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6];[0, 1, 2, 3, 4, 5, 6];HOTEL_general;pos;trust
ho_nl_e_0193;2;De kamer was mooi en schoon.;['De', 'kamer', 'was', 'mooi', 'en', 'schoon', '.'];['de', 'kamer', 'zijn', 'mooi', 'en', 'schoon', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3];ROOM_cleanliness;pos;satisfaction
ho_nl_e_0193;2;De kamer was mooi en schoon.;['De', 'kamer', 'was', 'mooi', 'en', 'schoon', '.'];['de', 'kamer', 'zijn', 'mooi', 'en', 'schoon', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[5];ROOM_ambiance;pos;satisfaction
ho_nl_e_0193;3;Helaas was door Covid de sauna gesloten.;['Helaas', 'was', 'door', 'Covid', 'de', 'sauna', 'gesloten', '.'];['helaas', 'zijn', 'door', 'Covid', 'de', 'sauna', 'sluiten', '.'];['BW()', 'WW(pv,verl,ev)', 'VZ(init)', 'N(eigen,ev,basis,zijd,stan)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[5, 6];[0];FACILITIES_availability;neg;sadness
ho_nl_e_0194;1;Super!;['Super', '!'];['super', '!'];['SPEC(vreemd)', 'LET()'];NULL;[0];[0];HOTEL_general;pos;joy
ho_nl_e_0196;1;Mooi pand.;['Mooi', 'pand', '.'];['mooi', 'pand', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];HOTEL_appearance;pos;satisfaction
ho_nl_e_0196;4;Een echte aanrader !;['Een', 'echte', 'aanrader', '!'];['een', 'echt', 'aanrader', '!'];['LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];HOTEL_general;pos;trust
ho_nl_e_0197;3;Leuke praktische tips van de gastvrouw.;['Leuke', 'praktische', 'tips', 'van', 'de', 'gastvrouw', '.'];['leuk', 'praktisch', 'tip', 'van', 'de', 'gastvrouw', '.'];['ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];PERSONNEL_service;pos;satisfaction
ho_nl_e_0198;0;Heerlijk verblijf.;['Heerlijk', 'verblijf', '.'];['heerlijk', 'verblijf', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];HOTEL_general;pos;joy
ho_nl_e_0198;2;Gastvrij ontvangen.;['Gastvrij', 'ontvangen', '.'];['gastvrij', 'ontvangen', '.'];['N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PERSONNEL_hospitality;pos;satisfaction
ho_nl_e_0198;4;Alles is goed verzorgd, schoon en netjes.;['Alles', 'is', 'goed', 'verzorgd', ',', 'schoon', 'en', 'netjes', '.'];['alles', 'zijn', 'goed', 'verzorgen', ',', 'schoon', 'en', 'net', '.'];['VNW(onbep,pron,3o,ev)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,dim,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7];[0, 1, 2, 3, 4, 5, 6, 7];HOTEL_general;pos;satisfaction
ho_nl_e_0199;5;Wij zullen hier zeker weer komen!!!!!!;['Wij', 'zullen', 'hier', 'zeker', 'weer', 'komen', '!', '!', '!', '!', '!', '!'];['wij', 'zullen', 'hier', 'zeker', 'weer', 'komen', '!', '!', '!', '!', '!', '!'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'VNW(aanw,adv-pron,3o,getal)', 'ADJ(vrij,basis,zonder)', 'BW()', 'WW(inf,vrij,zonder)', 'LET()', 'LET()', 'LET()', 'LET()', 'LET()', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];HOTEL_general;pos;trust
ho_nl_e_0200;4;We komen zeker nog eens terug.;['We', 'komen', 'zeker', 'nog', 'eens', 'terug', '.'];['we', 'komen', 'zeker', 'nog', 'eens', 'terug', '.'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'ADJ(vrij,basis,zonder)', 'BW()', 'BW()', 'BW()', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];HOTEL_general;pos;trust
ho_nl_e_0201;8;Een aanrader voor kampeerlustige gezinnen met kinderen!!;['Een', 'aanrader', 'voor', 'kampeerlustige', 'gezinnen', 'met', 'kinderen', '!', '!'];['een', 'aanrader', 'voor', 'kampeerlustig', 'gezin', 'met', 'kind', '!', '!'];['LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VZ(init)', 'N(soort,mv,basis)', 'LET()', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6];[0, 1, 2, 3, 4, 5, 6];HOTEL_general;pos;trust
ho_nl_e_0203;4;Bedankt!;['Bedankt', '!'];['bedanken', '!'];['WW(vd,vrij,zonder)', 'LET()'];;;;;;
ho_nl_e_0206;2;Heeft ook echt aandacht voor zijn gasten.;['Heeft', 'ook', 'echt', 'aandacht', 'voor', 'zijn', 'gasten', '.'];['hebben', 'ook', 'echt', 'aandacht', 'voor', 'zijn', 'gast', '.'];['WW(pv,tgw,met-t)', 'BW()', 'ADJ(vrij,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'VNW(bez,det,3,ev)', 'N(soort,mv,basis)', 'LET()'];NULL;[3, 4, 5, 6];[3, 4, 5, 6];PERSONNEL_service;pos;satisfaction
ho_nl_e_0207;7;Goede reden om terug te keren wanneer alles weer normaal is.;['Goede', 'reden', 'om', 'terug', 'te', 'keren', 'wanneer', 'alles', 'weer', 'normaal', 'is', '.'];['goed', 'reden', 'om', 'terug', 'te', 'keren', 'wanneer', 'alles', 'weer', 'normaal', 'zijn', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'BW()', 'VZ(init)', 'WW(inf,vrij,zonder)', 'VG(onder)', 'VNW(onbep,pron,3o,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];HOTEL_general;pos;trust
ho_nl_e_0208;4;Prima viering van onze trouwdag;['Prima', 'viering', 'van', 'onze', 'trouwdag'];['prima', 'viering', 'van', 'ons', 'trouwdag'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'VNW(bez,det,1,mv)', 'N(soort,ev,basis,zijd,stan)'];;;;;;
ho_nl_e_0210;1;Zeker een aanrader.;['Zeker', 'een', 'aanrader', '.'];['zeker', 'een', 'aanrader', '.'];['ADJ(vrij,basis,zonder)', 'LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[2];[2];HOTEL_general;pos;trust
ho_nl_e_0211;2;Heerlijk;['Heerlijk'];['heerlijk'];['ADJ(vrij,basis,zonder)'];NULL;[0];[0];PERSONNEL_general;pos;joy
ho_nl_e_0216;4;Het ultieme vakantie gevoel.;['Het', 'ultieme', 'vakantie', 'gevoel', '.'];['het', 'ultiem', 'vakantie', 'gevoel', '.'];['LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];HOTEL_comfort;pos;joy
ho_nl_e_0218;0;Te duur door veel te hoge schoonmaakkosten en weken wachten op het terugstorten van je borg.;['Te', 'duur', 'door', 'veel', 'te', 'hoge', 'schoonmaakkosten', 'en', 'weken', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['te', 'duur', 'door', 'veel', 'te', 'hoog', 'schoonmaakkosten', 'en', 'week', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'VNW(onbep,grad,basis)', 'BW()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[6];[3, 4, 5];ROOM_price;very_neg;dissatisfaction
ho_nl_e_0218;0;Te duur door veel te hoge schoonmaakkosten en weken wachten op het terugstorten van je borg.;['Te', 'duur', 'door', 'veel', 'te', 'hoge', 'schoonmaakkosten', 'en', 'weken', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['te', 'duur', 'door', 'veel', 'te', 'hoog', 'schoonmaakkosten', 'en', 'week', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'VNW(onbep,grad,basis)', 'BW()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1];[0, 1];HOTEL_price;neg;dissatisfaction
ho_nl_e_0218;0;Te duur door veel te hoge schoonmaakkosten en weken wachten op het terugstorten van je borg.;['Te', 'duur', 'door', 'veel', 'te', 'hoge', 'schoonmaakkosten', 'en', 'weken', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['te', 'duur', 'door', 'veel', 'te', 'hoog', 'schoonmaakkosten', 'en', 'week', 'wachten', 'op', 'het', 'terugstorten', 'van', 'je', 'borg', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'VNW(onbep,grad,basis)', 'BW()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[8, 9, 10, 11, 12, 13, 14, 15];[8, 9, 10, 11, 12, 13, 14, 15];HOTEL_reliability;neg;dissatisfaction
ho_nl_e_0219;3;Hier zou ik volgende maal wel willen boeken.;['Hier', 'zou', 'ik', 'volgende', 'maal', 'wel', 'willen', 'boeken', '.'];['hier', 'zullen', 'ik', 'volgen', 'maal', 'wel', 'willen', 'boeken', '.'];['VNW(aanw,adv-pron,3o,getal)', 'WW(pv,verl,ev)', 'VNW(pers,pron,1,ev)', 'WW(od,prenom,met-e)', 'N(soort,ev,basis,zijd,stan)', 'BW()', 'WW(inf,vrij,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7];[0, 1, 2, 3, 4, 5, 6, 7];HOTEL_general;pos;trust
ho_nl_e_0221;0;Heerlijk hotel.;['Heerlijk', 'hotel', '.'];['heerlijk', 'hotel', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];HOTEL_general;pos;joy
ho_nl_e_0221;11;Hierdoor erg weinig privacy.;['Hierdoor', 'erg', 'weinig', 'privacy', '.'];['hierdoor', 'erg', 'weinig', 'privacy', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VNW(onbep,grad,basis)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];ROOM_comfort;very_neg;dissatisfaction
ho_nl_e_0223;3;Helaas wel wat verder van het centrum af.;['Helaas', 'wel', 'wat', 'verder', 'van', 'het', 'centrum', 'af', '.'];['helaas', 'wel', 'wat', 'ver', 'van', 'het', 'centrum', 'af', '.'];['BW()', 'BW()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,comp,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'VZ(fin)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7];[0, 1, 2, 3, 4, 5, 6, 7];HOTEL_location;neg;dissatisfaction
ho_nl_e_0223;4;Wel direct aan de grachtjes.;['Wel', 'direct', 'aan', 'de', 'grachtjes', '.'];['wel', 'direct', 'aan', 'de', 'gracht', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,mv,dim)', 'LET()'];NULL;[1, 2, 3, 4];[1, 2, 3, 4];HOTEL_location;pos;satisfaction
ho_nl_e_0223;5;Je kunt er ook sloepen huren.;['Je', 'kunt', 'er', 'ook', 'sloepen', 'huren', '.'];['je', 'kunnen', 'er', 'ook', 'sloep', 'huren', '.'];['VNW(pers,pron,2v,ev)', 'WW(pv,tgw,met-t)', 'VNW(aanw,adv-pron,3,getal)', 'BW()', 'N(soort,mv,basis)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];FACILITIES_availability;neu;satisfaction
ho_nl_e_0224;2;Mooi hotel-restaurant.;['Mooi', 'hotel-restaurant', '.'];['mooi', 'hotel-restaurant', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];HOTEL_appearance;pos;satisfaction
ho_nl_e_0229;5;Minder puntje, zowel de voetgangers, de bagagekarren en fietsers moeten allemaal gebruik maken van hetzelfde smalle pad buiten het park.;['Minder', 'puntje', ',', 'zowel', 'de', 'voetgangers', ',', 'de', 'bagagekarren', 'en', 'fietsers', 'moeten', 'allemaal', 'gebruik', 'maken', 'van', 'hetzelfde', 'smalle', 'pad', 'buiten', 'het', 'park', '.'];['weinig', 'punt', ',', 'zowel', 'de', 'voetganger', ',', 'de', 'bagagekar', 'en', 'fietser', 'moeten', 'allemaal', 'gebruik', 'maken', 'van', 'hetzelfde', 'smal', 'pad', 'buiten', 'het', 'park', '.'];['VNW(onbep,grad,comp)', 'N(soort,ev,dim,onz,stan)', 'LET()', 'BW()', 'LID(bep)', 'N(soort,mv,basis)', 'LET()', 'LID(bep)', 'N(soort,mv,basis)', 'VG(neven)', 'N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'BW()', 'N(soort,ev,basis,onz,stan)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'ADJ(prenom,basis,zonder)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21];[0, 1];HOTEL_misc;neg;dissatisfaction
ho_nl_e_0230;3;Weinig controle bij het ontbijt.;['Weinig', 'controle', 'bij', 'het', 'ontbijt', '.'];['weinig', 'controle', 'bij', 'het', 'ontbijt', '.'];['VNW(onbep,grad,basis)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];HOTEL_reliability;neg;dissatisfaction
ho_nl_e_0230;8;Niet echt een gezicht.;['Niet', 'echt', 'een', 'gezicht', '.'];['niet', 'echt', 'een', 'gezicht', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'LID(onbep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];FACILITIES_cleanliness;neg;disgust
ho_nl_e_0230;14;Je kon aan niemand iets vragen.;['Je', 'kon', 'aan', 'niemand', 'iets', 'vragen', '.'];['je', 'kunnen', 'aan', 'niemand', 'iets', 'vragen', '.'];['VNW(pers,pron,2v,ev)', 'WW(pv,verl,ev)', 'VZ(init)', 'VNW(onbep,pron,3p,ev)', 'VNW(onbep,pron,3o,ev)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];PERSONNEL_misc;neg;dissatisfaction
ho_nl_e_0232;2;Sorry.;['Sorry', '.'];['Sorry', '.'];['N(eigen,ev,basis,zijd,stan)', 'LET()'];;;;;;
ho_nl_e_0242;2;Zowel mijn vriendin als ik werden wel eens wakker door geroep van op straat en ander lawaai.;['Zowel', 'mijn', 'vriendin', 'als', 'ik', 'werden', 'wel', 'eens', 'wakker', 'door', 'geroep', 'van', 'op', 'straat', 'en', 'ander', 'lawaai', '.'];['zowel', 'mijn', 'vriendin', 'als', 'ik', 'worden', 'wel', 'eens', 'wakker', 'door', 'geroep', 'van', 'op', 'straat', 'en', 'ander', 'lawaai', '.'];['BW()', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'VG(onder)', 'VNW(pers,pron,1,ev)', 'WW(pv,verl,mv)', 'BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16];ROOM_comfort;neg;dissatisfaction
ho_nl_e_0243;3;We hadden er graag wat langer willen blijven.;['We', 'hadden', 'er', 'graag', 'wat', 'langer', 'willen', 'blijven', '.'];['we', 'hebben', 'er', 'graag', 'wat', 'lang', 'willen', 'blijven', '.'];['VNW(pers,pron,1,mv)', 'WW(pv,verl,mv)', 'VNW(aanw,adv-pron,3,getal)', 'BW()', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,comp,zonder)', 'WW(pv,tgw,mv)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7];[0, 1, 2, 3, 4, 5, 6, 7];HOTEL_general;pos;joy
ho_nl_e_0244;4;Als je wil genieten van Amsterdam in een b&b met de nodige privacy dan moet je hier zijn...;['Als', 'je', 'wil', 'genieten', 'van', 'Amsterdam', 'in', 'een', 'b', '&', 'b', 'met', 'de', 'nodige', 'privacy', 'dan', 'moet', 'je', 'hier', 'zijn', '...'];['als', 'je', 'willen', 'genieten', 'van', 'Amsterdam', 'in', 'een', 'b', '&', 'b', 'met', 'de', 'nodig', 'privacy', 'dan', 'moeten', 'je', 'hier', 'zijn', '...'];['VG(onder)', 'VNW(pers,pron,2v,ev)', 'WW(pv,tgw,ev)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'N(eigen,ev,basis,onz,stan)', 'VZ(init)', 'LID(onbep)', 'SPEC(symb)', 'SPEC(symb)', 'SPEC(symb)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'BW()', 'WW(pv,tgw,ev)', 'VNW(pers,pron,2v,ev)', 'VNW(aanw,adv-pron,3o,getal)', 'WW(pv,tgw,mv)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19];HOTEL_general;pos;trust
ho_nl_e_0244;6;Top!;['Top', '!'];['top', '!'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];HOTEL_general;pos;joy
ho_nl_e_0247;0;In één woord subliem!;['In', 'één', 'woord', 'subliem', '!'];['in', 'één', 'woord', 'subliem', '!'];['VZ(init)', 'TW(hoofd,prenom,stan)', 'N(soort,ev,basis,onz,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[3];[3];HOTEL_general;pos;joy
ho_nl_e_0249;5;We hebben nog steeds heimwee.......;['We', 'hebben', 'nog', 'steeds', 'heimwee', '.......'];['we', 'hebben', 'nog', 'steeds', 'heimwee', '.......'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'BW()', 'BW()', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];HOTEL_general;pos;trust
ho_nl_e_0250;0;Super verblijf gehad.;['Super', 'verblijf', 'gehad', '.'];['super', 'verblijf', 'hebben', '.'];['N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,onz,stan)', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[1];[0];HOTEL_general;pos;joy
